subject,group,channel,mse_norm,mse_phys
sub-044,C,Fp1,0.3501212000846863,4.1046526265869565e-10
sub-044,C,Fp2,0.28518369793891907,3.415504299907012e-10
sub-044,C,P3,0.4207589030265808,4.980186418834365e-10
sub-044,C,P4,0.5702539682388306,6.679810010291816e-10
sub-045,C,Fp1,0.18270638585090637,1.93494432718491e-10
sub-045,C,Fp2,0.20621457695960999,2.238963651373029e-10
sub-045,C,P3,0.23364953696727753,2.500981170286185e-10
sub-045,C,P4,0.20422589778900146,2.1857939343315082e-10
sub-046,C,Fp1,0.3993174433708191,4.606499084420488e-10
sub-046,C,Fp2,0.2709512710571289,3.804483487470895e-10
sub-046,C,P3,0.4319194257259369,4.867947869054201e-10
sub-046,C,P4,0.31402915716171265,3.601140703232002e-10
sub-047,C,Fp1,0.35860487818717957,4.024652451683097e-10
sub-047,C,Fp2,0.3443513512611389,3.6896885240748587e-10
sub-047,C,P3,0.44910407066345215,5.024777007508894e-10
sub-047,C,P4,0.4580513834953308,4.831792752232589e-10
sub-048,C,Fp1,0.82478266954422,1.0233144047911085e-09
sub-048,C,Fp2,1.115470051765442,1.2366142395517103e-09
sub-048,C,P3,0.8216608166694641,1.0618611994570714e-09
sub-048,C,P4,1.0806007385253906,1.2308554959979015e-09
sub-049,C,Fp1,0.5066221356391907,5.436363489770415e-10
sub-049,C,Fp2,0.5143308639526367,5.738899122412983e-10
sub-049,C,P3,0.6526105403900146,7.248746402574976e-10
sub-049,C,P4,0.6765477061271667,7.501600710170851e-10
sub-050,C,Fp1,0.3577769696712494,6.890466100333089e-10
sub-050,C,Fp2,0.4409882426261902,5.070577820710782e-10
sub-050,C,P3,0.4689815640449524,5.195041829650405e-10
sub-050,C,P4,0.4585334360599518,5.289593466370569e-10
sub-051,C,Fp1,0.3056306838989258,4.2517347522394505e-10
sub-051,C,Fp2,0.2567685842514038,5.327440212873421e-10
sub-051,C,P3,0.32652223110198975,3.5655696748429157e-10
sub-051,C,P4,0.4006327688694,4.366546420914255e-10
sub-052,C,Fp1,0.693644642829895,7.55507591617027e-10
sub-052,C,Fp2,0.38561660051345825,4.1245242937765017e-10
